OrderID,OrderDate,Region,Channel,CustomerID,ProductCategory,UnitsSold,UnitPrice,DiscountPct,GrossSales,NetSales,COGS,Profit,ReturnReason
ORD10977,2024-03-23,South,Store,CUST234,Electronics,2,53.32,0.314,106.63,73.15,56.88,16.28,Late Delivery
ORD10978,2023-08-21,West,Partner,CUST140,Clothing,2,397.68,0.139,795.36,684.71,479.57,205.14,
ORD10979,2024-01-17,North,Store,CUST339,Clothing,3,332.75,0.373,998.25,625.69,490.33,135.36,
ORD10980,2023-05-29,West,Store,CUST154,Sports,7,39.83,0.026,278.8,271.54,202.03,69.51,
ORD10981,2023-02-12,West,Online,CUST492,Sports,7,313.88,0.093,2197.18,1992.15,1137.93,854.22,Other
ORD10982,2023-10-11,East,Online,CUST199,Electronics,7,207.4,0.107,1451.79,1295.82,799.62,496.2,
ORD10983,2024-07-12,East,Online,CUST150,Furniture,1,92.16,0.399,92.16,55.43,36.7,18.74,
ORD10984,2024-05-26,North,Store,CUST210,Furniture,5,133.29,0.165,666.44,556.8,370.16,186.64,
ORD10985,2023-05-04,North,Store,CUST385,Clothing,2,112.09,0.095,224.18,202.86,135.25,67.6,
ORD10986,2023-12-10,South,Online,CUST331,Furniture,4,453.45,0.176,1813.81,1494.84,1016.1,478.74,
ORD10987,2023-08-21,East,Online,CUST331,Clothing,5,499.19,0.189,2495.93,2022.98,1510.01,512.97,
ORD10988,2023-05-12,South,Partner,CUST489,Clothing,4,417.29,0.028,1669.14,1623.23,901.81,721.41,
ORD10989,2023-04-14,North,Online,CUST373,Clothing,4,150.84,0.272,603.35,439.4,254.2,185.2,Late Delivery
ORD10990,2024-05-28,East,Online,CUST126,Furniture,7,298.3,0.282,2088.13,1499.6,1188.81,310.79,Size/Fit
ORD10991,2024-09-23,South,Online,CUST448,Beauty,4,239.11,0.394,956.45,579.72,397.85,181.87,
ORD10992,2023-02-09,North,Store,CUST423,Furniture,4,373.0,0.144,1492.0,1277.1,772.41,504.69,
ORD10993,2024-02-20,North,Store,CUST406,Electronics,4,130.39,0.062,521.54,489.41,387.49,101.92,
ORD10994,2024-02-10,South,Store,CUST258,Electronics,7,304.37,0.022,2130.61,2082.7,1497.64,585.05,
ORD10995,2023-03-16,North,Online,CUST485,Beauty,2,85.64,0.031,171.29,165.91,91.41,74.5,
ORD10996,2024-06-11,South,Store,CUST453,Furniture,3,407.87,0.226,1223.6,947.22,755.41,191.81,
ORD10997,2023-12-22,East,Online,CUST243,Electronics,5,383.8,0.398,1918.98,1154.62,891.41,263.22,
ORD10998,2024-08-12,North,Store,CUST339,Clothing,3,276.97,0.394,830.92,503.85,351.44,152.41,
ORD10999,2023-11-13,East,Online,CUST228,Sports,1,86.06,0.192,86.06,69.55,40.27,29.28,Other
ORD11000,2023-03-20,South,Store,CUST358,Electronics,2,382.78,0.068,765.57,713.28,477.25,236.02,
ORD11001,2023-11-19,North,Partner,CUST105,Clothing,5,224.47,0.348,1122.36,731.91,508.89,223.01,
ORD11002,2023-09-26,North,Store,CUST235,Clothing,4,461.49,0.209,1845.97,1460.12,899.8,560.32,
ORD11003,2024-07-16,North,Store,CUST456,Clothing,6,458.79,0.063,2752.72,2578.97,1746.24,832.72,
ORD11004,2023-12-04,East,Partner,CUST388,Electronics,7,27.93,0.324,195.5,132.07,103.01,29.05,
ORD11005,2023-12-24,North,Partner,CUST303,Electronics,3,102.62,0.379,307.85,191.04,118.85,72.19,
ORD11006,2024-10-10,South,Store,CUST235,Sports,4,195.61,0.084,782.45,716.62,534.52,182.1,
ORD11007,2024-06-21,East,Store,CUST152,Furniture,7,94.3,0.398,660.07,397.35,276.93,120.42,
ORD11008,2024-07-06,East,Store,CUST247,Furniture,7,150.07,0.361,1050.46,671.62,467.22,204.4,
ORD11009,2024-04-25,East,Store,CUST179,Furniture,2,249.37,0.2,498.75,398.98,308.12,90.85,
ORD11010,2023-03-30,East,Store,CUST477,Sports,6,439.87,0.327,2639.21,1777.21,1298.72,478.49,
ORD11011,2024-10-11,East,Store,CUST432,Clothing,7,388.05,0.279,2716.38,1959.84,1211.29,748.55,Other
ORD11012,2023-11-19,North,Store,CUST244,Furniture,2,405.19,0.298,810.37,568.79,385.38,183.41,
ORD11013,2024-09-23,East,Online,CUST132,Sports,1,143.42,0.361,143.42,91.67,54.97,36.7,
ORD11014,2023-12-05,East,Store,CUST319,Furniture,7,51.1,0.36,357.67,229.08,145.89,83.19,
ORD11015,2024-11-01,South,Partner,CUST303,Electronics,1,25.32,0.122,25.32,22.23,15.33,6.91,
ORD11016,2023-11-28,North,Online,CUST445,Furniture,4,122.66,0.319,490.62,334.09,230.16,103.93,
ORD11017,2023-10-12,South,Online,CUST190,Clothing,2,368.39,0.375,736.78,460.84,265.07,195.77,
ORD11018,2024-01-01,East,Store,CUST175,Clothing,6,92.05,0.122,552.3,484.9,301.6,183.31,
ORD11019,2024-10-30,West,Online,CUST197,Clothing,3,375.28,0.074,1125.85,1042.04,740.08,301.96,
ORD11020,2023-06-04,East,Store,CUST456,Sports,1,249.49,0.035,249.49,240.78,143.08,97.7,
ORD11021,2023-02-24,West,Online,CUST290,Electronics,2,429.25,0.105,858.5,768.43,554.06,214.37,Size/Fit
ORD11022,2024-09-15,East,Store,CUST361,Electronics,5,93.89,0.211,469.45,370.24,272.26,97.99,
ORD11023,2023-04-09,West,Online,CUST422,Sports,3,158.56,0.36,475.68,304.32,183.88,120.43,
ORD11024,2023-05-02,West,Store,CUST134,Sports,4,476.43,0.192,1905.7,1539.38,1157.82,381.56,
ORD11025,2024-09-03,North,Online,CUST415,Furniture,7,399.31,0.395,2795.14,1692.0,951.95,740.05,
ORD11026,2023-01-15,North,Online,CUST133,Electronics,7,211.22,0.248,1478.54,1111.24,824.3,286.94,Late Delivery
ORD11027,2023-03-22,West,Online,CUST277,Clothing,6,438.3,0.081,2629.79,2417.33,1865.52,551.81,Damaged
ORD11028,2024-03-20,West,Store,CUST266,Electronics,3,88.74,0.224,266.22,206.72,158.7,48.02,Other
ORD11029,2024-08-30,North,Store,CUST386,Sports,4,469.67,0.36,1878.67,1202.48,661.36,541.11,Size/Fit
ORD11030,2023-03-15,North,Partner,CUST299,Beauty,3,451.43,0.047,1354.29,1290.98,1007.01,283.97,
ORD11031,2023-11-10,East,Online,CUST308,Beauty,6,433.51,0.046,2601.07,2482.27,1590.52,891.75,
ORD11032,2023-07-25,West,Online,CUST431,Sports,6,157.52,0.349,945.12,615.0,361.5,253.5,
ORD11033,2024-12-04,North,Online,CUST209,Beauty,4,356.52,0.305,1426.07,991.18,677.17,314.01,
ORD11034,2023-11-21,North,Online,CUST231,Electronics,3,33.76,0.334,101.29,67.49,50.03,17.45,
ORD11035,2023-12-17,South,Partner,CUST348,Electronics,2,83.53,0.212,167.06,131.64,73.59,58.05,Size/Fit
ORD11036,2024-04-19,West,Online,CUST372,Clothing,7,427.39,0.374,2991.75,1874.29,1079.38,794.91,
ORD11037,2023-09-02,West,Online,CUST394,Beauty,3,439.0,0.153,1317.01,1115.96,642.11,473.85,Size/Fit
ORD11038,2023-10-30,West,Online,CUST259,Electronics,6,419.8,0.056,2518.82,2378.85,1557.1,821.75,Late Delivery
ORD11039,2023-01-01,North,Store,CUST398,Clothing,5,315.21,0.101,1576.03,1417.33,868.86,548.48,
ORD11040,2024-04-20,West,Partner,CUST433,Furniture,3,128.82,0.373,386.46,242.23,145.67,96.56,
ORD11041,2023-04-08,West,Partner,CUST356,Electronics,5,492.99,0.032,2464.94,2385.53,1867.78,517.75,
ORD11042,2023-03-20,South,Store,CUST121,Sports,3,325.58,0.029,976.73,948.31,592.06,356.24,
ORD11043,2024-01-07,West,Online,CUST359,Electronics,4,249.13,0.295,996.53,702.1,406.13,295.98,
ORD11044,2024-06-30,South,Store,CUST216,Clothing,7,30.13,0.305,210.91,146.61,89.83,56.78,
ORD11045,2024-06-10,East,Partner,CUST300,Sports,2,354.44,0.273,708.88,515.35,303.71,211.64,
ORD11046,2024-11-17,North,Partner,CUST292,Electronics,5,248.99,0.326,1244.97,838.93,613.1,225.83,
ORD11047,2024-09-11,West,Store,CUST494,Sports,5,210.94,0.397,1054.71,635.84,504.67,131.17,
ORD11048,2023-11-01,North,Store,CUST213,Electronics,3,84.71,0.021,254.13,248.86,175.42,73.44,
ORD11049,2023-12-07,East,Partner,CUST393,Clothing,2,402.0,0.11,804.0,715.49,465.69,249.79,
ORD11050,2023-11-18,West,Store,CUST349,Sports,5,357.23,0.311,1786.13,1231.5,897.54,333.97,
ORD11051,2023-02-26,East,Online,CUST150,Furniture,6,96.66,0.262,579.99,428.03,323.6,104.43,
ORD11052,2024-07-12,North,Store,CUST176,Clothing,4,278.94,0.394,1115.76,676.55,508.84,167.71,
ORD11053,2024-06-19,East,Online,CUST260,Furniture,2,101.6,0.269,203.2,148.56,85.5,63.06,
ORD11054,2023-08-19,West,Store,CUST360,Electronics,1,147.69,0.265,147.69,108.55,68.81,39.74,
ORD11055,2023-05-22,South,Online,CUST264,Furniture,2,475.35,0.153,950.71,805.34,488.42,316.91,
ORD11056,2023-06-13,North,Online,CUST247,Furniture,1,286.62,0.173,286.62,236.97,189.04,47.92,
ORD11057,2023-05-15,West,Online,CUST178,Clothing,6,119.92,0.144,719.55,615.89,482.63,133.26,
ORD11058,2024-04-23,South,Store,CUST159,Clothing,4,253.96,0.003,1015.84,1013.29,574.2,439.09,
ORD11059,2023-11-04,West,Store,CUST225,Electronics,5,163.63,0.173,818.16,676.99,469.25,207.75,
ORD11060,2023-12-25,North,Store,CUST443,Clothing,7,41.41,0.139,289.88,249.46,180.06,69.4,
ORD11061,2024-09-20,North,Partner,CUST305,Electronics,4,28.11,0.39,112.42,68.54,48.94,19.6,
ORD11062,2024-06-01,East,Online,CUST211,Sports,5,408.02,0.085,2040.1,1865.74,1319.8,545.94,
ORD11063,2024-11-03,North,Online,CUST182,Furniture,1,192.01,0.352,192.01,124.33,68.39,55.94,
ORD11064,2024-07-08,North,Partner,CUST422,Furniture,5,198.07,0.053,990.33,937.54,688.85,248.69,
ORD11065,2023-06-28,West,Partner,CUST239,Clothing,3,146.7,0.197,440.1,353.19,205.2,148.0,
ORD11066,2024-07-23,East,Partner,CUST247,Furniture,5,93.18,0.159,465.91,391.63,242.58,149.05,
ORD11067,2023-07-15,South,Online,CUST341,Beauty,1,471.72,0.146,471.72,402.63,267.66,134.98,
ORD11068,2023-02-06,North,Online,CUST437,Sports,4,395.31,0.039,1581.22,1519.56,1103.04,416.52,
ORD11069,2024-05-01,North,Store,CUST280,Clothing,3,383.5,0.221,1150.49,896.4,523.99,372.41,
ORD11070,2024-03-20,East,Partner,CUST454,Beauty,1,93.01,0.003,93.01,92.74,62.91,29.84,
ORD11071,2024-04-13,South,Online,CUST400,Sports,7,143.97,0.074,1007.78,933.65,589.54,344.11,
ORD11072,2023-05-08,West,Online,CUST139,Clothing,7,264.25,0.079,1849.75,1704.48,1079.07,625.4,
ORD11073,2024-06-25,South,Online,CUST304,Furniture,4,314.38,0.044,1257.53,1202.67,903.42,299.25,
ORD11074,2024-03-11,North,Partner,CUST429,Electronics,6,65.36,0.182,392.19,320.85,234.41,86.44,
ORD11075,2024-08-06,East,Online,CUST398,Beauty,3,228.55,0.189,685.66,556.01,424.54,131.47,
ORD11076,2024-05-09,East,Store,CUST365,Furniture,5,391.69,0.031,1958.47,1898.59,1413.9,484.69,Damaged
ORD11077,2023-08-22,North,Store,CUST209,Sports,2,282.19,0.238,564.38,430.2,319.42,110.78,
ORD11078,2024-08-05,West,Store,CUST353,Sports,4,96.52,0.264,386.08,284.04,211.73,72.31,
ORD11079,2023-03-11,West,Partner,CUST436,Sports,2,159.42,0.0,318.84,318.78,204.75,114.03,
ORD11080,2024-06-22,East,Online,CUST436,Beauty,1,57.07,0.226,57.07,44.18,27.13,17.04,
ORD11081,2023-02-28,West,Online,CUST168,Electronics,6,206.43,0.37,1238.57,780.28,461.53,318.75,
ORD11082,2023-12-18,North,Partner,CUST190,Sports,3,480.02,0.226,1440.05,1115.29,731.96,383.33,
ORD11083,2023-12-02,West,Store,CUST262,Clothing,5,462.67,0.192,2313.36,1869.49,1071.75,797.74,Late Delivery
ORD11084,2023-01-27,East,Store,CUST331,Electronics,3,443.25,0.31,1329.75,917.79,636.56,281.23,
ORD11085,2023-05-10,South,Online,CUST475,Furniture,5,396.41,0.316,1982.06,1355.47,841.76,513.71,
ORD11086,2023-03-05,West,Store,CUST305,Electronics,4,199.92,0.273,799.68,581.31,430.0,151.3,Other
ORD11087,2024-11-19,North,Store,CUST301,Beauty,3,132.63,0.298,397.9,279.35,195.59,83.76,Damaged
ORD11088,2024-12-28,South,Online,CUST298,Clothing,7,404.14,0.23,2828.97,2178.63,1379.7,798.93,
ORD11089,2024-11-19,West,Online,CUST442,Sports,4,92.66,0.276,370.66,268.38,156.73,111.65,Other
ORD11090,2024-01-29,East,Store,CUST392,Electronics,7,256.63,0.085,1796.42,1643.04,987.43,655.61,
ORD11091,2024-08-04,North,Store,CUST382,Furniture,7,493.38,0.043,3453.65,3306.02,1944.46,1361.56,
ORD11092,2024-03-12,West,Partner,CUST444,Beauty,4,427.01,0.181,1708.03,1399.12,953.14,445.97,
ORD11093,2024-01-12,North,Online,CUST427,Clothing,5,466.82,0.1,2334.09,2099.79,1158.14,941.65,
ORD11094,2024-02-08,South,Online,CUST395,Sports,6,76.64,0.319,459.85,313.13,201.73,111.4,
ORD11095,2023-10-10,East,Online,CUST221,Clothing,3,101.78,0.204,305.33,243.14,168.29,74.84,
ORD11096,2024-02-27,East,Online,CUST215,Electronics,3,113.85,0.328,341.55,229.4,164.41,64.99,
ORD11097,2023-10-25,West,Partner,CUST184,Clothing,2,126.2,0.25,252.4,189.36,129.04,60.32,
ORD11098,2023-10-01,South,Store,CUST490,Electronics,7,90.36,0.111,632.55,562.24,381.24,181.0,
ORD11099,2024-08-25,East,Store,CUST205,Clothing,6,496.05,0.22,2976.27,2320.93,1770.4,550.53,
ORD11100,2024-12-04,West,Online,CUST272,Furniture,3,45.59,0.129,136.76,119.13,77.42,41.71,
ORD11101,2023-03-01,South,Store,CUST188,Electronics,2,161.4,0.286,322.8,230.59,168.68,61.91,
ORD11102,2024-04-03,West,Store,CUST404,Beauty,4,43.92,0.4,175.69,105.47,82.88,22.59,
ORD11103,2024-01-20,West,Store,CUST190,Furniture,6,97.08,0.363,582.5,370.95,250.06,120.89,
ORD11104,2024-03-27,South,Online,CUST407,Furniture,4,267.74,0.292,1070.95,758.58,481.29,277.28,
ORD11105,2024-05-21,North,Partner,CUST383,Clothing,7,497.67,0.345,3483.68,2281.62,1455.18,826.44,Size/Fit
ORD11106,2024-07-28,West,Partner,CUST191,Electronics,1,379.44,0.067,379.44,353.92,263.56,90.37,
ORD11107,2024-08-14,East,Online,CUST390,Furniture,3,160.49,0.105,481.47,430.75,285.12,145.63,
ORD11108,2024-11-22,West,Store,CUST450,Electronics,2,135.21,0.164,270.42,225.98,130.43,95.55,
ORD11109,2024-07-16,East,Store,CUST355,Electronics,1,443.59,0.202,443.59,354.17,205.59,148.58,
ORD11110,2024-10-01,South,Store,CUST396,Clothing,2,406.03,0.153,812.05,688.13,466.03,222.1,
ORD11111,2024-05-15,West,Online,CUST494,Beauty,6,55.19,0.37,331.11,208.68,119.74,88.95,
ORD11112,2024-04-25,East,Partner,CUST123,Electronics,5,442.82,0.201,2214.12,1768.0,1019.76,748.24,Size/Fit
ORD11113,2024-11-30,North,Store,CUST136,Beauty,6,279.8,0.217,1678.8,1314.69,872.46,442.23,Other
ORD11114,2024-11-02,West,Online,CUST400,Beauty,3,300.14,0.005,900.41,896.12,510.37,385.75,
ORD11115,2024-08-02,East,Online,CUST247,Clothing,7,483.46,0.019,3384.21,3320.91,1874.62,1446.29,
ORD11116,2023-02-16,West,Online,CUST367,Electronics,3,410.89,0.285,1232.66,881.34,652.29,229.05,Other
ORD11117,2024-06-29,East,Online,CUST164,Furniture,7,243.36,0.171,1703.5,1412.82,965.46,447.36,
ORD11118,2024-06-07,West,Store,CUST331,Electronics,1,467.1,0.301,467.1,326.4,229.94,96.46,
ORD11119,2024-07-20,East,Store,CUST188,Sports,2,130.35,0.015,260.71,256.78,191.48,65.3,
ORD11120,2024-01-16,South,Store,CUST195,Furniture,6,386.33,0.079,2317.96,2134.9,1317.51,817.39,Damaged
ORD11121,2023-01-12,North,Store,CUST443,Beauty,7,109.82,0.241,768.76,583.69,422.55,161.14,
ORD11122,2023-12-01,East,Partner,CUST134,Electronics,7,316.19,0.317,2213.32,1512.14,1172.6,339.54,
ORD11123,2023-07-24,East,Partner,CUST258,Electronics,5,480.44,0.385,2402.18,1476.75,1042.49,434.27,
ORD11124,2023-11-10,East,Store,CUST187,Sports,2,286.22,0.149,572.45,487.01,373.19,113.82,
ORD11125,2024-04-03,East,Store,CUST112,Clothing,1,170.39,0.389,170.39,104.12,60.71,43.42,Damaged
ORD11126,2024-11-27,North,Online,CUST345,Electronics,4,91.06,0.041,364.25,349.28,221.5,127.77,
ORD11127,2024-09-04,North,Store,CUST298,Clothing,4,90.69,0.195,362.75,292.07,197.48,94.59,
ORD11128,2024-12-06,South,Partner,CUST327,Clothing,1,421.01,0.245,421.01,317.82,185.67,132.15,
ORD11129,2023-09-28,South,Store,CUST458,Clothing,4,333.45,0.267,1333.81,977.4,781.56,195.84,
ORD11130,2023-10-21,West,Store,CUST165,Beauty,1,46.02,0.309,46.02,31.78,23.83,7.95,Late Delivery
ORD11131,2023-02-24,South,Online,CUST169,Electronics,6,391.62,0.279,2349.7,1693.7,1339.17,354.52,
ORD11132,2024-01-08,West,Store,CUST445,Beauty,1,292.52,0.269,292.52,213.72,150.37,63.35,
ORD11133,2023-09-13,West,Online,CUST170,Beauty,2,158.65,0.043,317.3,303.79,187.8,115.99,
ORD11134,2024-06-09,South,Online,CUST430,Sports,3,144.17,0.329,432.5,290.21,167.69,122.52,Other
ORD11135,2023-01-08,North,Online,CUST285,Electronics,2,447.18,0.198,894.36,717.46,470.71,246.76,
ORD11136,2023-03-29,East,Store,CUST104,Sports,6,308.89,0.108,1853.34,1654.05,1045.57,608.48,
ORD11137,2023-12-18,North,Store,CUST296,Furniture,7,383.19,0.079,2682.31,2471.56,1958.47,513.09,Size/Fit
ORD11138,2024-03-21,South,Online,CUST422,Clothing,4,485.94,0.078,1943.77,1791.73,1311.6,480.13,
ORD11139,2024-11-22,East,Store,CUST320,Clothing,2,87.0,0.028,174.0,169.16,124.84,44.32,Late Delivery
ORD11140,2023-09-06,East,Online,CUST343,Electronics,3,122.77,0.051,368.31,349.53,254.61,94.91,
ORD11141,2024-01-09,East,Store,CUST467,Beauty,3,457.77,0.149,1373.3,1168.77,866.04,302.73,
ORD11142,2024-07-12,East,Online,CUST311,Furniture,6,354.52,0.034,2127.15,2055.45,1204.51,850.94,
ORD11143,2024-06-26,North,Store,CUST165,Furniture,1,59.35,0.388,59.35,36.34,21.2,15.14,
ORD11144,2023-08-24,North,Partner,CUST335,Clothing,2,453.53,0.282,907.06,651.22,445.71,205.51,
ORD11145,2023-05-14,West,Store,CUST364,Furniture,1,206.15,0.224,206.15,159.87,126.81,33.06,
ORD11146,2024-04-14,North,Store,CUST443,Electronics,7,264.97,0.065,1854.8,1734.32,1070.1,664.22,
ORD11147,2024-04-20,South,Store,CUST220,Clothing,4,214.45,0.062,857.81,804.59,625.55,179.03,
ORD11148,2024-10-11,South,Partner,CUST233,Clothing,5,431.09,0.332,2155.47,1439.39,857.8,581.59,
ORD11149,2024-02-19,North,Store,CUST167,Furniture,4,383.29,0.113,1533.15,1359.84,1033.71,326.13,
ORD11150,2023-07-18,North,Online,CUST361,Clothing,3,317.24,0.284,951.71,681.25,469.59,211.65,
ORD11151,2024-07-28,North,Store,CUST389,Furniture,7,476.87,0.261,3338.09,2467.11,1481.27,985.84,
ORD11152,2024-03-23,North,Store,CUST158,Sports,6,101.05,0.373,606.3,380.35,242.72,137.63,
ORD11153,2024-08-12,North,Online,CUST397,Clothing,2,399.39,0.069,798.78,743.63,556.0,187.63,
ORD11154,2024-09-12,North,Online,CUST424,Beauty,6,113.57,0.197,681.45,547.42,320.17,227.26,
ORD11155,2024-10-08,South,Online,CUST120,Sports,4,287.08,0.124,1148.31,1005.37,621.03,384.34,
ORD11156,2024-01-28,West,Store,CUST348,Electronics,2,412.68,0.0,825.36,825.03,549.51,275.52,
ORD11157,2024-01-31,West,Online,CUST356,Electronics,7,190.33,0.176,1332.3,1097.26,648.07,449.19,
ORD11158,2023-02-12,North,Online,CUST247,Electronics,5,330.48,0.089,1652.39,1504.67,931.22,573.45,
ORD11159,2024-02-18,East,Store,CUST101,Sports,6,132.1,0.254,792.63,591.23,399.85,191.39,
ORD11160,2023-02-18,East,Store,CUST348,Sports,1,41.04,0.06,41.04,38.59,26.94,11.64,
ORD11161,2023-12-06,West,Store,CUST248,Electronics,7,95.24,0.273,666.68,484.64,331.18,153.46,Damaged
ORD11162,2024-05-21,East,Store,CUST257,Electronics,1,65.33,0.179,65.33,53.63,31.64,21.98,
ORD11163,2024-08-08,East,Store,CUST339,Electronics,4,152.03,0.001,608.13,607.58,420.36,187.22,
ORD11164,2023-11-25,East,Online,CUST286,Clothing,1,437.21,0.306,437.21,303.27,197.27,106.0,
ORD11165,2023-08-27,East,Partner,CUST297,Electronics,6,478.86,0.268,2873.13,2103.48,1650.17,453.32,
ORD11166,2024-12-29,South,Online,CUST405,Clothing,2,65.58,0.348,131.16,85.49,50.19,35.3,
ORD11167,2024-08-15,North,Partner,CUST375,Sports,4,71.1,0.398,284.39,171.27,116.08,55.19,Late Delivery
ORD11168,2024-06-12,South,Store,CUST251,Furniture,7,116.41,0.187,814.87,662.84,500.86,161.97,
ORD11169,2024-11-21,North,Online,CUST345,Beauty,6,419.32,0.301,2515.92,1759.58,1021.21,738.37,
ORD11170,2024-06-11,North,Store,CUST287,Electronics,4,222.97,0.325,891.87,602.0,470.28,131.72,Other
ORD11171,2024-07-22,West,Online,CUST223,Furniture,3,319.59,0.351,958.76,622.09,421.26,200.83,
ORD11172,2023-12-27,West,Store,CUST153,Sports,1,457.78,0.379,457.78,284.12,223.23,60.88,
ORD11173,2024-05-12,East,Online,CUST443,Electronics,4,312.23,0.199,1248.94,1000.33,652.9,347.43,
ORD11174,2024-07-06,North,Online,CUST347,Electronics,3,448.36,0.187,1345.08,1093.36,780.19,313.17,Size/Fit
ORD11175,2024-07-04,East,Online,CUST106,Clothing,3,410.58,0.089,1231.73,1122.15,754.09,368.06,
ORD11176,2024-10-15,West,Online,CUST408,Clothing,4,469.21,0.342,1876.82,1235.03,820.9,414.13,Other
ORD11177,2024-01-13,East,Store,CUST470,Sports,1,146.58,0.36,146.58,93.75,63.3,30.45,
ORD11178,2023-05-08,North,Store,CUST115,Sports,7,348.95,0.324,2442.68,1651.4,1194.51,456.89,
ORD11179,2023-03-21,East,Store,CUST285,Furniture,1,141.09,0.045,141.09,134.78,88.33,46.45,
ORD11180,2024-09-29,West,Online,CUST414,Electronics,5,438.08,0.303,2190.41,1527.06,1108.43,418.64,
ORD11181,2024-03-31,North,Online,CUST385,Clothing,7,187.06,0.234,1309.43,1002.99,798.67,204.32,
ORD11182,2024-01-24,West,Online,CUST365,Electronics,1,100.16,0.045,100.16,95.65,68.81,26.84,Late Delivery
ORD11183,2023-11-27,West,Store,CUST125,Beauty,3,256.12,0.074,768.35,711.64,553.01,158.63,
ORD11184,2024-06-01,North,Online,CUST309,Beauty,2,68.26,0.057,136.52,128.67,80.64,48.03,
ORD11185,2024-05-21,West,Online,CUST119,Furniture,3,434.3,0.369,1302.9,821.67,554.41,267.26,
ORD11186,2024-06-09,North,Store,CUST220,Clothing,3,138.72,0.317,416.15,284.24,170.47,113.77,Late Delivery
ORD11187,2023-09-07,West,Store,CUST178,Furniture,4,115.03,0.329,460.12,308.92,218.98,89.94,
ORD11188,2024-09-06,South,Store,CUST421,Furniture,3,395.76,0.37,1187.27,748.01,588.11,159.89,
ORD11189,2023-05-22,South,Online,CUST283,Clothing,5,187.96,0.252,939.82,702.92,552.97,149.95,
ORD11190,2023-01-19,West,Store,CUST402,Beauty,6,401.79,0.1,2410.72,2170.31,1206.65,963.67,Size/Fit
ORD11191,2023-11-20,North,Store,CUST369,Beauty,5,471.63,0.082,2358.13,2164.7,1584.73,579.97,
ORD11192,2023-04-24,North,Store,CUST217,Furniture,6,344.09,0.38,2064.57,1279.11,1017.45,261.66,
ORD11193,2024-02-24,South,Partner,CUST116,Clothing,3,292.71,0.17,878.13,728.49,485.36,243.13,Damaged
ORD11194,2024-06-30,West,Online,CUST110,Sports,4,476.41,0.223,1905.63,1481.06,1171.6,309.46,
ORD11195,2023-07-20,West,Store,CUST491,Clothing,7,426.64,0.063,2986.45,2799.78,1718.55,1081.23,
ORD11196,2024-09-26,North,Online,CUST158,Sports,3,268.73,0.007,806.18,800.47,628.24,172.23,
ORD11197,2024-02-22,East,Store,CUST474,Clothing,4,192.12,0.348,768.47,501.17,321.07,180.1,
ORD11198,2024-09-26,East,Online,CUST300,Clothing,4,50.36,0.277,201.45,145.55,111.91,33.64,
ORD11199,2024-01-24,North,Store,CUST476,Clothing,2,395.46,0.316,790.92,540.88,415.3,125.59,
