Year,Month,Region,Channel,NewSales,AvgSaleValue,MarketingCost,OperationalCost,CustomerSatisfaction,TotalRevenue,Profit,ROI,CostPerSale
2024,9,North,Retail,214,626.12,92190.67,71737.73,6.66,133989.68,-29938.72,-32.47,335.22
2024,9,East,Partner,580,960.16,67849.97,20263.33,8.0,556892.8,468779.5,690.91,34.94
2024,9,South,Online,641,426.27,40872.4,14515.46,6.77,273239.07,217851.21,533.0,22.65
2024,9,South,Partner,660,928.78,40139.05,55198.66,8.64,612994.8,517657.09,1289.66,83.63
2024,9,East,Partner,413,979.82,72361.8,38154.97,8.38,404665.66,294148.89,406.5,92.38
2024,9,East,Online,905,813.64,37852.26,35477.48,7.14,736344.2,663014.46,1751.58,39.2
2024,9,East,Partner,352,955.13,30957.27,33421.69,7.06,336205.76,271826.8,878.07,94.95
2024,9,West,Retail,514,377.15,79828.95,36133.04,7.58,193855.1,77893.11,97.58,70.3
2024,9,West,Online,987,597.79,68167.89,17354.82,8.0,590018.73,504496.02,740.08,17.58
2024,9,West,Partner,183,996.24,63431.62,33767.55,8.31,182311.92,85112.75,134.18,184.52
2024,9,South,Partner,976,570.23,83436.02,62507.63,6.74,556544.48,410600.83,492.11,64.04
2024,9,West,Partner,688,382.81,98324.5,5018.08,6.19,263373.28,160030.7,162.76,7.29
2024,9,West,Online,157,470.56,28383.08,30170.69,8.57,73877.92,15324.15,53.99,192.17
2024,9,West,Partner,368,711.78,55168.26,43183.5,6.65,261935.04,163583.28,296.52,117.35
2024,10,East,Online,351,268.45,56738.14,11460.18,7.82,94225.95,26027.63,45.87,32.65
2024,10,West,Online,913,206.38,64071.29,55304.55,7.5,188424.94,69049.1,107.77,60.57
2024,10,South,Retail,170,596.99,62497.65,76067.38,7.57,101488.3,-37076.73,-59.32,447.46
2024,10,South,Online,581,542.73,82961.52,19137.49,6.62,315326.13,213227.12,257.02,32.94
2024,10,East,Online,349,928.94,50494.93,15832.74,9.09,324200.06,257872.39,510.69,45.37
2024,10,South,Partner,672,1020.49,88119.96,47764.04,8.62,685769.28,549885.28,624.02,71.08
2024,10,East,Online,254,384.46,97699.54,29619.13,6.07,97652.84,-29665.83,-30.36,116.61
2024,10,North,Partner,174,683.29,21551.49,26544.33,8.84,118892.46,70796.64,328.5,152.55
2024,10,North,Partner,742,610.79,47917.08,40785.98,8.28,453206.18,364503.12,760.7,54.97
2024,10,West,Partner,727,1192.51,11574.84,16954.62,8.03,866954.77,838425.31,7243.52,23.32
2024,10,West,Online,149,554.83,92060.66,31866.43,7.64,82669.67,-41257.42,-44.82,213.87
2024,10,East,Partner,994,949.86,27746.47,35227.91,7.39,944160.84,881186.46,3175.85,35.44
2024,10,North,Retail,830,845.6,31152.82,7910.97,7.7,701848.0,662784.21,2127.53,9.53
2024,10,South,Retail,300,965.86,19670.55,67621.76,9.7,289758.0,202465.69,1029.28,225.41
2024,10,North,Online,286,605.33,96791.79,30921.51,6.91,173124.38,45411.08,46.92,108.12
2024,10,West,Retail,707,395.71,80018.65,23355.88,7.83,279766.97,176392.44,220.44,33.04
2024,10,North,Partner,748,319.14,75935.14,60390.43,7.91,238716.72,102391.15,134.84,80.74
2024,10,East,Partner,801,660.73,79275.83,28582.56,6.4,529244.73,421386.34,531.54,35.68
2024,10,South,Partner,852,502.78,62070.75,26466.82,9.04,428368.56,339830.99,547.49,31.06
2024,11,West,Online,222,607.75,70001.71,60538.21,6.59,134920.5,4380.58,6.26,272.69
2024,11,North,Online,102,619.18,56620.94,53954.61,7.11,63156.36,-47419.19,-83.75,528.97
2024,11,West,Retail,220,1079.33,31294.88,32342.48,4.6,237452.6,173815.24,555.41,147.01
2024,11,South,Online,761,788.35,28318.14,42778.96,7.97,599934.35,528837.25,1867.49,56.21
2024,11,South,Partner,355,216.24,95023.66,23776.9,6.89,76765.2,-42035.36,-44.24,66.98
2024,11,West,Partner,399,1163.48,32286.85,65533.03,5.01,464228.52,366408.64,1134.85,164.24
2024,11,West,Retail,294,783.13,50024.15,66377.05,7.11,230240.22,113839.02,227.57,225.77
2024,11,South,Online,968,1134.73,27918.41,35794.9,7.58,1098418.64,1034705.33,3706.18,36.98
2024,11,North,Online,707,554.73,97881.09,15123.39,8.95,392194.11,279189.63,285.23,21.39
2024,11,North,Partner,533,445.85,21272.61,21454.2,6.02,237638.05,194911.24,916.25,40.25
2024,11,North,Online,961,934.61,90623.42,22323.45,6.55,898160.21,785213.34,866.46,23.23
2024,11,West,Retail,185,222.56,22948.12,35895.99,8.08,41173.6,-17670.51,-77.0,194.03
2024,11,West,Partner,369,539.24,24988.47,23786.22,6.4,198979.56,150204.87,601.1,64.46
2024,11,West,Partner,775,1053.94,83603.99,17807.62,6.93,816803.5,715391.89,855.69,22.98
2024,11,East,Partner,727,1110.83,88695.82,52953.98,6.43,807573.41,665923.61,750.79,72.84
2024,11,East,Partner,401,1084.48,97884.07,77514.92,7.07,434876.48,259477.49,265.09,193.3
2024,11,East,Online,346,1177.28,63414.68,37323.73,7.79,407338.88,306600.47,483.49,107.87
2024,12,North,Online,669,232.66,63254.53,12113.69,7.71,155649.54,80281.32,126.92,18.11
2024,12,West,Online,737,909.44,13098.82,73415.57,6.95,670257.28,583742.89,4456.45,99.61
2024,12,North,Online,957,526.94,82898.09,32786.86,7.44,504281.58,388596.63,468.76,34.26
2024,12,North,Retail,366,900.61,87708.84,64288.52,8.87,329623.26,177625.9,202.52,175.65
2024,12,West,Online,889,515.77,76562.31,30349.91,7.64,458519.53,351607.31,459.24,34.14
2024,12,West,Retail,260,784.54,59032.1,56428.46,6.29,203980.4,88519.84,149.95,217.03
2024,12,West,Online,169,858.1,29570.76,36347.64,6.88,145018.9,79100.5,267.5,215.07
2024,12,East,Retail,532,605.42,20256.93,22305.09,6.33,322083.44,279521.42,1379.88,41.93
2024,12,North,Partner,879,825.65,76232.84,47923.64,6.08,725746.35,601589.87,789.15,54.52
2024,12,North,Partner,505,245.59,97531.14,28768.48,7.64,124022.95,-2276.67,-2.33,56.97
2024,12,East,Online,463,753.47,92335.15,29126.48,6.74,348856.61,227394.98,246.27,62.91
2024,12,South,Partner,135,721.38,26947.23,33452.42,5.92,97386.3,36986.65,137.26,247.8
2024,12,West,Retail,893,396.29,18371.57,51151.09,7.89,353886.97,284364.31,1547.85,57.28
2024,12,South,Retail,857,512.06,52708.02,26321.62,6.87,438835.42,359805.78,682.64,30.71
2024,12,West,Partner,521,528.82,89793.59,24872.53,6.25,275515.22,160849.1,179.13,47.74
2024,12,North,Retail,586,909.39,49842.43,50071.79,6.42,532902.54,432988.32,868.71,85.45
2024,12,East,Online,791,267.6,39782.33,39565.16,7.3,211671.6,132324.11,332.62,50.02
2024,12,West,Retail,489,537.33,36023.53,12261.4,6.64,262754.37,214469.44,595.36,25.07
2024,12,North,Online,609,346.02,52471.23,8788.06,6.02,210726.18,149466.89,284.85,14.43
2024,12,North,Retail,934,534.79,61549.53,5030.12,7.95,499493.86,432914.21,703.36,5.39
2024,12,North,Online,724,527.84,69301.16,7946.9,5.66,382156.16,304908.1,439.98,10.98
2024,12,South,Partner,207,491.91,32407.92,45545.82,8.45,101825.37,23871.63,73.66,220.03
2024,12,East,Retail,801,976.8,33270.15,55220.84,5.93,782416.8,693925.81,2085.73,68.94
